Coordinate_ECID,TEST_NUM,Test_Name,Mean,Std,EV (6-Sigma) [Units],CV (%),Cp,CPKn,P5,P95,Kurtosis (excess),Max,Min,Ext_Drift,LO_LIMIT,HI_LIMIT,UNITS,Dist,Dist_Repeat,Trend
w1_x-1_y-6,2030,Clock_MHz,102.94933710917425,3.1986149681613174,19.191689808967904,3.1069796639577154,1.042117718610395,0.7347620726478301,98.82848029829091,106.9132239655411,-1.7567994624080017,107.38484952614299,98.4725040184934,0.08657020781200711,90.0,110.0,MHz,Double,Stable Non-Normal Distribution,Step Shift / Discontinuity
w1_x-1_y-6,1060,Rst_V,3273.9528872466744,126.258918352499,757.553510114994,3.8564671728883697,0.7920232590684216,0.7232568619610498,3037.9789248380644,3453.7541769779655,-0.07379603602098772,3538.149855351551,2965.3624036042334,0.17495286935207552,3000.0,3600.0,mV,Normal,Normal Distribution,Stable / Random Noise
w1_x-1_y-6,1020,Standby_uA,7.054251482140124,1.20828434259988,7.24970605559928,17.12845573565106,1.2414296429368867,0.8126532290463665,5.245411693671829,8.920581866937507,-1.1338628064683196,9.05356786358508,4.812975293946942,0.6011399764205207,1.0,10.0,uA,Double,Normal Distribution,Thermal / Upward-Downward Drift
w1_x-1_y-6,1080,Temp_Sensor_C,35.55590016826532,3.092680353312472,18.55608211987483,8.698079189885846,1.6167205882252458,1.5568049050897512,30.796013636238264,40.905718754346566,0.3689874046652095,43.99218178734549,29.47257176761875,0.4083600738840502,20.0,50.0,C,Normal,Normal Distribution,Stable / Random Noise
w1_x-1_y-6,1010,VCC_mA,15.403883698190477,0.6382444451063841,3.829466670638305,4.143399532296909,1.0445318745477605,0.8335971763626703,14.39245762631522,16.647860382080026,0.41066882285363615,17.147441643939622,14.28059890356122,0.18611168433550143,13.0,17.0,mA,Double,Normal Distribution,Stable / Random Noise
w1_x-1_y-6,1040,VRef_Volts,1.250227632369027,0.02161810122539305,0.12970860735235828,1.7291332126797916,0.7709588595639327,0.7674489557314365,1.2204619228763443,1.280530100456782,-1.431057538975512,1.283956643009448,1.2195874208765107,0.05148600180190031,1.2,1.3,V,Double,Stable Non-Normal Distribution,Cyclic / Oscillatory
w1_x-1_y-7,2030,Clock_MHz,103.0681424282319,2.967057931399663,17.80234758839798,2.878734264048346,1.123447337531723,0.7787576933151993,99.41333482790742,106.79718992407707,-1.8036192871569523,107.2414763716597,99.02915177606698,0.07967859323079486,90.0,110.0,MHz,Flat,Stable Non-Normal Distribution,Step Shift / Discontinuity
w1_x-1_y-7,1060,Rst_V,3283.192136032056,103.66350078003589,621.9810046802154,3.157399764770384,0.9646596849183253,0.9106134557201028,3122.177232817515,3454.0296305861802,-0.17180226161587964,3511.7057376844396,3026.917128527086,0.1476577029522406,3000.0,3600.0,mV,Double,Normal Distribution,Stable / Random Noise
w1_x-1_y-7,1020,Standby_uA,7.007331369743926,1.1545808329551368,6.92748499773082,16.476755158752106,1.2991727882410509,0.8639985885891801,5.195968434714428,8.70219917240445,-1.1155961013566822,9.150476645297221,5.182482944254923,0.5662631737632957,1.0,10.0,uA,Double,Normal Distribution,Thermal / Upward-Downward Drift
w1_x-1_y-7,1080,Temp_Sensor_C,34.17051261751615,2.943028547162037,17.658171282972223,8.612772597544852,1.6989301734165987,1.6049807639119211,29.571790494428875,39.11145510486356,-0.06718579788789025,41.195512408179134,27.706239060190047,0.39476356409925056,20.0,50.0,C,Double,Normal Distribution,Stable / Random Noise
w1_x-1_y-7,1010,VCC_mA,15.152235410813553,0.6210144459381406,3.7260866756288435,4.098500512306898,1.0735123329692615,0.9917990374577659,14.028743801444817,16.21997522247904,0.12462302960104576,16.643920867975048,13.809923461471236,0.18703493772815197,13.0,17.0,mA,Double,Normal Distribution,Stable / Random Noise
w1_x-1_y-7,1040,VRef_Volts,1.2501959853324387,0.021525131832982176,0.12915079099789306,1.7217405979158094,0.7742887149768325,0.7712537303526672,1.2207232949614164,1.279646334298258,-1.4727297262662657,1.2800268397559216,1.2165510039100271,0.05077270811185307,1.2,1.3,V,Double,Stable Non-Normal Distribution,Cyclic / Oscillatory
w1_x-1_y0,2030,Clock_MHz,103.01958554893721,3.0324376161355486,18.19462569681329,2.9435544707128094,1.0992256907765305,0.7673050896875966,98.8833999048992,106.56427219557803,-1.76189173462074,106.89971677085782,98.54932075788076,0.0810563930002454,90.0,110.0,MHz,Double,Stable Non-Normal Distribution,Step Shift / Discontinuity
w1_x-1_y0,1060,Rst_V,3305.3657051705654,110.29023845009232,661.7414307005539,3.336703054598948,0.9066985565114289,0.8904816327353703,3121.6956725694354,3469.425600710166,-0.5871904135684431,3512.6468941166668,3044.5192550155584,0.1416265795850725,3000.0,3600.0,mV,Double,Normal Distribution,Stable / Random Noise
w1_x-1_y0,1020,Standby_uA,7.050339205026985,1.133943958930827,6.803663753584962,16.083537627839377,1.322816694939951,0.8670801208889227,5.352804667751471,8.799258413313295,-1.2321503831596008,8.968956276386432,5.1940675759685115,0.5354194444611083,1.0,10.0,uA,Flat,Normal Distribution,Thermal / Upward-Downward Drift
w1_x-1_y0,1080,Temp_Sensor_C,35.0026962250553,2.797480865235345,16.78488519141207,7.992186793978682,1.7873223235002764,1.787001055284908,31.5808633037466,39.86830395767473,0.22773464864292858,41.29532185363994,27.195262714413765,0.40282780070905516,20.0,50.0,C,Double,Normal Distribution,Stable / Random Noise
w1_x-1_y0,1010,VCC_mA,15.12472029203857,0.757614100609588,4.545684603657528,5.009111480946758,0.8799554629860458,0.8250813118237688,14.131556648661306,16.297720780973144,1.5310332755370188,17.77905206681718,13.897728535001825,0.2566211775736723,13.0,17.0,mA,Double,Stable Non-Normal Distribution,Stable / Random Noise
w1_x-1_y0,1040,VRef_Volts,1.2501161317946083,0.02156397086190803,0.12938382517144817,1.7249574110328296,0.7728941377910941,0.7710989861258152,1.220124047799239,1.279209060809236,-1.4690886713320055,1.2818460232362325,1.2196884217512265,0.04972146179393389,1.2,1.3,V,Double,Stable Non-Normal Distribution,Cyclic / Oscillatory
w1_x-1_y1,2030,Clock_MHz,103.04427793588897,3.1770059832298276,19.062035899378966,3.0831464365313566,1.0492058721099982,0.7297984434430369,98.96264894298808,106.91379990746633,-1.7549855944489225,107.73421742389236,98.62664888275647,0.08838500034715507,90.0,110.0,MHz,Double,Stable Non-Normal Distribution,Step Shift / Discontinuity
w1_x-1_y1,1060,Rst_V,3290.329317487884,90.46435099372621,542.7861059623573,2.749401116566483,1.1054078087282702,1.0697743155128538,3134.4078381552954,3421.593424297553,-0.368155056732129,3488.7628059468143,3097.575296964634,0.11889007793324645,3000.0,3600.0,mV,Double,Normal Distribution,Stable / Random Noise
w1_x-1_y1,1020,Standby_uA,7.058099665237158,1.1918509904818597,7.151105942891158,16.886287343773468,1.258546590118247,0.8227819188407788,5.276950040267037,8.816993414134668,-1.032255912254006,9.514731195960678,4.959003439229869,0.6454609558956592,1.0,10.0,uA,Double,Normal Distribution,Thermal / Upward-Downward Drift
w1_x-1_y1,1080,Temp_Sensor_C,33.86686788801212,2.987474194649717,17.9248451678983,8.821229658817062,1.6736546240146697,1.5472231707581352,29.327333366830924,38.326967243681935,-0.5973001382198859,40.339190252733125,27.520077632106506,0.37851485596529605,20.0,50.0,C,Double,Normal Distribution,Stable / Random Noise
w1_x-1_y1,1010,VCC_mA,15.127387984882313,0.8302852952089695,4.981711771253817,5.4886229932009565,0.8029368585877188,0.7517946043861066,13.947534975241174,16.49895475533354,0.164494979795756,17.511806485952775,13.363987454522494,0.2741926785758017,13.0,17.0,mA,Double,Normal Distribution,Stable / Random Noise
w1_x-1_y1,1040,VRef_Volts,1.2503620775168478,0.021658639611235722,0.12995183766741433,1.7321894194239018,0.7695158590671879,0.7639433712386668,1.2210046326028565,1.2806702707875386,-1.4587836098456282,1.281448776561349,1.2157788749884462,0.05252070800429238,1.2,1.3,V,Flat,Stable Non-Normal Distribution,Cyclic / Oscillatory
w1_x-1_y2,2030,Clock_MHz,103.22251583047871,3.0785445824044415,18.471267494426648,2.9824351379502354,1.082762728980814,0.7338407255015135,99.23107926344355,107.04295748861144,-1.7696404275856055,107.87391813367813,99.0464361808367,0.0855189575822655,90.0,110.0,MHz,Double,Stable Non-Normal Distribution,Step Shift / Discontinuity
w1_x-1_y2,1060,Rst_V,3288.320922337952,93.33572426980375,560.0143456188225,2.838400705836318,1.0714011251568794,1.029691201997171,3144.35539073512,3438.8764464645665,0.13849756796125812,3524.5565693318113,3105.7973137330227,0.12734744128959782,3000.0,3600.0,mV,Double,Normal Distribution,Stable / Random Noise
w1_x-1_y2,1020,Standby_uA,7.034221184786374,1.1969503364938863,7.181702018963318,17.01610320532218,1.2531848266936525,0.8259264467900431,5.179657150211226,8.887448822250498,-1.0998443834354616,9.260527746515663,5.003293259716377,0.6052176033370745,1.0,10.0,uA,Double,Normal Distribution,Thermal / Upward-Downward Drift
w1_x-1_y2,1080,Temp_Sensor_C,35.505963399621834,2.6146005306951574,15.687603184170944,7.363834917722596,1.912338019250162,1.847833149553769,31.297714439228454,39.42214686755246,1.233096168527827,41.95816617202935,27.590604886267712,0.4046520615158034,20.0,50.0,C,Normal,Normal Distribution,Stable / Random Noise
w1_x-1_y2,1010,VCC_mA,15.19234142593114,0.6506776683475514,3.904066010085308,4.282932104441374,1.0245728401279248,0.9260389396076634,14.078643515425373,16.157068449496688,-0.38733979386572814,16.681612921830393,13.938575042057575,0.1805539911768206,13.0,17.0,mA,Double,Normal Distribution,Stable / Random Noise
w1_x-1_y2,1040,VRef_Volts,1.250142122907642,0.02175548833562879,0.13053293001377272,1.7402412043383357,0.7660902117913766,0.7639126324230604,1.2200994611242024,1.2804774979855926,-1.4402045011528977,1.2822271302440318,1.2187029990383549,0.05081352755151499,1.2,1.3,V,Double,Stable Non-Normal Distribution,Cyclic / Oscillatory
w1_x-1_y3,2030,Clock_MHz,103.06657038192152,2.957295556670306,17.743773340021836,2.8693062607126714,1.1271559671521023,0.7815056566846278,99.21736094174348,107.12801402423321,-1.6779016262308166,107.77653907258967,98.61983538332709,0.08884261555741768,90.0,110.0,MHz,Double,Stable Non-Normal Distribution,Step Shift / Discontinuity
w1_x-1_y3,1060,Rst_V,3310.8580873548817,96.80059021872059,580.8035413123235,2.923731179793838,1.0330515524135788,0.9956616724195695,3163.042698264188,3467.6519622283136,-0.813503903976935,3511.0282286920906,3129.611740241904,0.11520170251540701,3000.0,3600.0,mV,Double,Normal Distribution,Stable / Random Noise
w1_x-1_y3,1020,Standby_uA,7.0343754545704,1.1336142116813945,6.801685270088367,16.115349813249715,1.323201477666001,0.8720263957144465,5.2276907784480615,8.736123878562246,-1.057981341282414,8.887877496480879,4.892053463819597,0.5680424734885456,1.0,10.0,uA,Double,Normal Distribution,Thermal / Upward-Downward Drift
w1_x-1_y3,1080,Temp_Sensor_C,35.26087421993198,2.8728320582034312,17.236992349220586,8.1473648108801,1.740442844795747,1.7101737334975946,30.204699902598772,40.1365151662068,-0.12103577022182321,42.07594484825845,29.574318230213187,0.3545467006878249,20.0,50.0,C,Normal,Normal Distribution,Stable / Random Noise
w1_x-1_y3,1010,VCC_mA,15.239663675417368,0.6589751430514652,3.9538508583087912,4.324079304416919,1.011671948018532,0.890441439329147,14.181226060161578,16.12068232802639,-0.2845717720118901,16.51100227999567,13.45781038560454,0.20034509680919915,13.0,17.0,mA,Normal,Normal Distribution,Stable / Random Noise
w1_x-1_y3,1040,VRef_Volts,1.2500111180696902,0.02082314952133307,0.12493889712799841,1.665837144991869,0.8003912496326206,0.8002132735187634,1.2223233595796956,1.2793000140459911,-1.4891886906608507,1.2800101001958883,1.219393177814414,0.04849310658538864,1.2,1.3,V,Double,Stable Non-Normal Distribution,Cyclic / Oscillatory
w1_x-1_y4,2030,Clock_MHz,103.41630851502576,3.169751508275577,19.01850904965346,3.065040276326467,1.0516071447968958,0.6923457004737394,99.29355050255012,107.44024931405235,-1.7668238057593797,107.58579084608394,98.72309919291165,0.08569916853959833,90.0,110.0,MHz,Flat,Stable Non-Normal Distribution,Step Shift / Discontinuity
w1_x-1_y4,1060,Rst_V,3305.29527877107,103.60434036905805,621.6260422143483,3.134495760015087,0.9652105273174973,0.9481736646011049,3187.253029881775,3471.489664011885,1.7511305385624407,3515.6299996678113,2943.722536369505,0.1730276465680685,3000.0,3600.0,mV,Normal,Normal Distribution,Stable / Random Noise
w1_x-1_y4,1020,Standby_uA,7.061320473255621,1.1481003998690977,6.888602399214586,16.25900430687812,1.30650594684143,0.8532005061228202,5.368434738205624,8.948500215070174,-1.1610159356294312,9.013602467583606,5.115645449206966,0.5520153111786879,1.0,10.0,uA,Double,Normal Distribution,Thermal / Upward-Downward Drift
w1_x-1_y4,1080,Temp_Sensor_C,35.12997118297439,3.0902168749720365,18.54130124983222,8.79652550489338,1.618009415615933,1.6039897757618464,29.39499578637949,39.95631073090083,-0.01951545495139806,43.15941811864249,28.697928663432798,0.41165674118794615,20.0,50.0,C,Normal,Normal Distribution,Stable / Random Noise
w1_x-1_y4,1010,VCC_mA,15.304984739300158,0.6122027759453856,3.673216655672314,4.000022125950709,1.0889638088249043,0.922905137154019,14.248766823749301,16.246713941843737,-0.3563559515561101,16.614278604977642,13.913797663295053,0.17644453671020593,13.0,17.0,mA,Double,Normal Distribution,Stable / Random Noise
w1_x-1_y4,1040,VRef_Volts,1.2490913345118166,0.021485246568361798,0.12891147941017078,1.7200701001387455,0.7757261064534051,0.761628595629064,1.2201179598130505,1.2802529523580142,-1.4518530954055595,1.282379888697789,1.2172784141980861,0.05211906663746618,1.2,1.3,V,Double,Stable Non-Normal Distribution,Cyclic / Oscillatory
w1_x-1_y5,2030,Clock_MHz,103.25187649611867,3.3363758546571662,20.018255127942997,3.231298033389818,0.9990880759673447,0.6741969727882815,98.7918094187433,107.60283391630712,-1.7007117876584863,107.94257164407325,98.59962803836694,0.09048691338851861,90.0,110.0,MHz,Double,Stable Non-Normal Distribution,Step Shift / Discontinuity
w1_x-1_y5,1060,Rst_V,3305.5135432833467,104.96483768463597,629.7890261078157,3.1754472129729963,0.9526999917862715,0.9351908163170792,3124.921678587962,3471.6338840907238,-0.0636642764578883,3544.326667840859,3072.342402691728,0.1427869706079958,3000.0,3600.0,mV,Double,Normal Distribution,Stable / Random Noise
w1_x-1_y5,1020,Standby_uA,7.074428543388201,1.2064387911343124,7.238632746805875,17.053515824424526,1.2433287217080253,0.8083215598699185,5.22228161899416,8.92333954382361,-1.0828749159998994,9.172466295056413,4.956586092336774,0.595932261788102,1.0,10.0,uA,Double,Normal Distribution,Thermal / Upward-Downward Drift
w1_x-1_y5,1080,Temp_Sensor_C,34.34824751228768,3.605826305366114,21.634957832196683,10.497846517718765,1.3866447178997798,1.326394774935491,28.535103694612094,40.396252337200686,-0.20573143401633276,42.89485403933556,27.29552639231928,0.45415206820772464,20.0,50.0,C,Normal,Normal Distribution,Stable / Random Noise
w1_x-1_y5,1010,VCC_mA,15.285416090851706,0.6952292954826544,4.171375772895926,4.5483177647924675,0.9589162467669627,0.8220711834637544,14.201078826370532,16.316921208014172,-0.37993506808394617,16.90379701722197,13.779274853201843,0.2044119797229561,13.0,17.0,mA,Double,Normal Distribution,Stable / Random Noise
w1_x-1_y5,1040,VRef_Volts,1.249983075689288,0.021405631132744986,0.1284337867964699,1.7124736765688695,0.7786113178962084,0.7783477686988496,1.22080023814685,1.279258885051527,-1.4956325686605465,1.2807018272420465,1.2185392812605387,0.04973071011159815,1.2,1.3,V,Double,Stable Non-Normal Distribution,Cyclic / Oscillatory
w1_x-1_y6,2030,Clock_MHz,103.06095387675839,3.065683729376185,18.39410237625711,2.9746316272622213,1.087305028040714,0.7544859739607026,99.16869097373659,106.97015222409709,-1.7169320897875586,107.45892803469609,98.0266730028736,0.09152113071941585,90.0,110.0,MHz,Double,Stable Non-Normal Distribution,Step Shift / Discontinuity
w1_x-1_y6,1060,Rst_V,3299.6955288783565,96.3982582539383,578.3895495236297,2.9214288836735887,1.0373631413191489,1.0363103175885189,3162.527477623691,3461.088222346433,-0.724758003175237,3530.0622377485593,3135.6840880845975,0.11951955755082047,3000.0,3600.0,mV,Double,Normal Distribution,Stable / Random Noise
w1_x-1_y6,1020,Standby_uA,7.073652114939162,1.160892984980268,6.965357909881608,16.41150803173549,1.2921087640352102,0.8402577219784467,5.3564667816950156,8.844278223581314,-1.116867649017062,9.089335541135963,5.033714269566576,0.5733419181025512,1.0,10.0,uA,Double,Normal Distribution,Thermal / Upward-Downward Drift
w1_x-1_y6,1080,Temp_Sensor_C,34.90658272208819,2.7434552599608186,16.460731559764913,7.8594209058018585,1.822519241692102,1.8111689225920504,30.613761049734,38.39865092011378,0.2811560403845972,42.9884503164132,28.723684924568342,0.4086554534832308,20.0,50.0,C,Double,Normal Distribution,Stable / Random Noise
w1_x-1_y6,1010,VCC_mA,15.093778213610683,0.7974702197328182,4.784821318396909,5.28343671443182,0.835976880603798,0.7967786713623701,13.880300638768626,16.38050358546909,-0.5773362687037538,16.927664221267143,13.518612420082675,0.22585808224678863,13.0,17.0,mA,Normal,Normal Distribution,Stable / Random Noise
w1_x-1_y6,1040,VRef_Volts,1.2500488661508076,0.02114002763908323,0.12684016583449936,1.691136099677312,0.7883937973597398,0.7876232819557892,1.2207203527569963,1.2792481061591967,-1.4905060455522436,1.281377794343447,1.2171213464698,0.05140314879970056,1.2,1.3,V,Double,Stable Non-Normal Distribution,Cyclic / Oscillatory
w1_x-1_y7,2030,Clock_MHz,103.15071578253844,3.337396135642013,20.02437681385208,3.2354561093670804,0.9987826430715578,0.6840946193864562,98.94561788106004,107.44936061478671,-1.760568738397314,107.61187465014899,98.381455207817,0.08948478323496556,90.0,110.0,MHz,Double,Stable Non-Normal Distribution,Step Shift / Discontinuity
